35947
69451
2.4896	1.46128	3.4297
-1.55929	1.59548	0.509117
-4.6517	4.57538	1.39223
4.82821	0.53848	2.85507
4.76892	0.62778	2.83293
-1.26769	6.55838	-0.371725
5.64896	-1.31268	-0.523862
-5.46833	5.49468	-1.52009
-5.57239	5.50188	-1.55072
0.934731	1.22508	3.67701
0.83414	1.22758	3.6554
4.57503	-1.72344	4.52397
0.33391	5.34728	-1.0285
-2.66554	5.65608	0.545251
-1.3407	1.50988	0.444039
-2.58904	5.96548	0.241649
-0.36687	0.25418	4.05113
-7.36927	2.49628	2.27477
-5.97492	6.26828	-3.7246
-5.9658	1.72878	5.47528
-0.26508	0.25208	4.08302
-6.96498	-0.65952	0.694054
-3.32235	3.15188	1.59332
5.39072	-0.0435203	2.47146
4.91079	-0.80312	3.78217
-1.76537	6.10918	0.0757921
-5.96407	3.12448	4.87087
-5.96347	3.68138	4.36746
-2.26358	6.09558	0.213827
5.60173	-0.31762	2.17053
-6.82806	-0.122721	0.689972
6.21301	-2.39751	2.17001
3.40652	1.71658	2.3263
1.63231	-7.15305	4.83695
1.73394	-7.15599	4.81732
1.83257	-7.15697	4.79695
1.93229	-7.1595	4.76996
0.10772	1.78358	0.539443
-5.56795	3.12668	4.82346
-3.36587	4.62578	1.17285
-7.39034	2.49528	2.17469
-5.86558	3.12688	4.87341
-1.86735	6.65718	-0.642668
5.75069	-0.451721	0.669986
-7.51955	1.67888	3.47902
5.43324	-1.1848	-0.823545
5.73318	-1.16272	-0.329018
5.86832	-1.15506	-0.027174
4.74956	-0.80592	3.90147
6.25929	-2.39474	1.47012
-1.36929	6.85008	-0.411658
-1.15746	6.85988	-0.441168
-5.46528	1.16478	5.50593
-5.56637	3.68268	4.39234
-4.41602	1.95668	4.14326
5.9449	-1.7112	2.77086
0.798094	2.01558	1.65887
-0.0494001	1.82138	1.35143
-1.4468	1.58638	0.842194
-5.32302	4.54878	0.861001
2.89974	1.33898	3.437
0.75087	1.71248	2.95114
-4.8883	4.37728	3.34691
-5.49385	4.45308	3.13459
3.61433	1.08758	3.4049
-2.56755	6.17158	-0.178388
-2.73772	6.06608	-0.237734
-4.06213	-7.01587	4.82193
-3.96507	-7.01278	4.84137
-3.86469	-7.01216	4.85081
-3.76588	-7.0121	4.85028
-0.16646	0.25598	4.10076
-3.36561	4.77108	1.09728
-5.86454	3.68408	4.38192
0.31165	5.19958	-1.02952
-5.67209	5.35658	-1.34608
-5.46593	5.34758	-1.23014
5.55082	-0.321121	2.47014
5.58766	-0.17732	1.57031
5.90366	-1.71993	-0.326132
-2.86592	5.35948	0.708967
-2.66828	5.35918	0.677979
-2.56462	-7.04891	4.493
-2.46653	-7.05288	4.45964
-5.35257	5.66258	-1.91347
-0.85756	-1.96413	5.05484
-1.83654	1.68328	0.404365
-7.04343	2.89728	0.872984
0.21048	1.47328	3.05455
-1.91613	6.39258	-1.03589
-7.23236	-1.72596	1.29803
-1.65446	1.62198	0.471001
3.61199	1.20108	3.26271
-4.77669	4.73858	-0.978065
-4.72629	4.62068	-0.959005
-4.67511	4.50958	-0.940315
-4.62885	4.38758	-0.923175
-5.41262	2.82938	-0.601227
-5.37069	3.12458	4.75853
-5.87314	5.50108	-1.86178
-5.98712	5.50928	-2.1405
4.64601	0.685179	2.93002
4.70948	0.484779	3.09704
5.74375	-0.875021	2.57106
5.49013	-0.181121	2.37086
5.72826	-0.45192	1.67026
-0.0654902	0.254679	4.11049
-5.66556	3.68598	4.39583
-5.66249	0.58158	5.34789
3.03329	0.386179	3.95363
2.93289	0.38738	3.97827
-6.57895	0.0104792	2.99371
5.8562	-1.01462	0.0724496
-6.06506	2.56948	5.22963
0.0350198	0.25498	4.13399
0.13408	0.25818	4.1625
-1.86594	6.10758	0.171134
-1.96149	6.10828	0.217966
-2.06654	6.10538	0.235496
-2.16592	6.10078	0.23043
-4.50691	0.79328	-0.873875
-5.41306	5.64548	-4.64748
-7.46256	3.59758	2.56871
0.2351	0.25828	4.1971
0.3354	0.25868	4.22094
0.43414	0.26238	4.2387
1.83253	-7.01657	4.79676
1.93274	-7.01914	4.77062
2.03192	-7.02092	4.75135
-0.46691	0.388879	3.92316
-7.34727	1.66128	0.682119
2.73319	0.391079	4.03122
-5.9854	6.12728	-3.43557
4.44807	0.806379	2.99799
4.7822	-0.76702	-1.29958
5.93313	-0.868221	0.670963
1.73382	0.40418	4.29561
-5.06771	3.68368	4.24398
5.92462	-0.86712	0.570326
5.73899	-1.02344	-0.225661
-5.56492	1.72758	5.39673
-2.47582	5.97798	0.282852
0.22519	1.87448	1.01741
2.11641	2.15988	1.28219
-4.66698	4.09978	3.77242
5.14314	0.37028	2.40322
3.81555	-7.07643	4.2658
3.43701	-1.74702	4.9849
2.38603	2.13098	1.80805
0.53608	0.259879	4.26877
5.50279	-0.0374205	1.47048
-6.25591	-1.38608	-0.797665
5.81331	-0.87302	2.26971
5.8767	-0.86922	1.86963
-6.1958	0.31828	-0.166735
-6.11278	2.52578	-0.371753
2.29716	-0.426921	-1.93543
2.59768	-0.42832	-1.88657
2.79603	1.95808	2.38738
2.12157	2.09908	2.14119
1.48232	2.09708	1.90758
-1.95117	1.65688	1.98372
0.0762898	1.85778	1.39707
-1.62831	1.64788	0.775467
2.6378	1.80318	2.90455
-0.52912	1.28418	2.79482
-5.40937	5.26348	-1.06894
-4.52198	4.54568	1.00275
-2.99988	2.27048	2.18072
-2.41863	6.24168	-0.128548
-2.1719	6.30298	-0.037263
0.27323	1.87678	0.890356
-4.06285	-6.88061	4.77304
-3.96338	-6.87872	4.79611
-3.86494	-6.87562	4.80524
-3.76352	-6.88228	4.81084
-3.66559	-6.87624	4.79252
-3.5764	-6.86992	4.76336
-2.46944	5.36068	0.598433
1.2104	2.06058	0.947242
-7.30363	2.49928	2.67537
0.821607	1.18838	-0.979225
-3.06723	-6.89793	4.59683
-2.96533	-6.89839	4.57832
-2.86448	-6.89967	4.55794
-2.76448	-6.90404	4.51898
-2.66525	-6.90765	4.48977
-2.56452	-6.90989	4.46738
-2.46541	-6.91292	4.43888
-4.52068	6.66838	-5.92941
-4.82547	5.22878	-1.71827
-1.68062	1.55838	2.08292
-6.37864	4.06378	3.59198
-4.8256	4.49578	0.749921
1.46992	1.75728	3.06804
-7.29079	-1.72094	1.69731
3.7708	1.09698	3.32143
3.69442	1.15438	3.2933
-4.84219	4.81848	-1.00217
-1.50944	1.50708	0.233758
-1.60031	1.54008	0.197689
-1.68855	1.57488	0.165652
-1.78102	1.60428	0.130413
-1.87478	1.62998	0.0960437
-6.70351	-0.40362	0.193319
0.0343898	0.39318	4.04726
5.90765	-0.86482	1.67063
5.62736	-0.88302	2.87039
5.70752	-0.87682	2.67188
5.64197	-0.31422	1.87054
-3.56585	4.77378	1.10026
-3.26492	4.77208	1.07545
-3.166	4.76998	1.05821
0.63526	0.26238	4.28452
-2.06499	6.24988	0.0960229
5.86232	-0.87082	1.96934
6.16665	-2.26084	2.37004
-1.32449	6.88648	-0.435954
-0.67351	4.76068	-0.186035
-0.5789	4.77008	-0.269041
4.03039	1.24058	2.84226
0.904975	2.03688	1.40997
5.77004	-0.87312	2.47133
5.50817	-0.17272	2.25961
-1.06623	0.51068	3.52966
-0.868	0.51398	3.5452
-0.46776	0.526179	3.81019
-0.36601	0.525779	3.8567
-5.8659	0.556079	5.30609
1.63164	-6.87212	4.8326
1.73278	-6.87422	4.81155
1.83209	-6.87546	4.79329
1.93236	-6.87798	4.76977
2.03285	-6.87897	4.75571
2.13422	-6.8817	4.74015
2.23364	-6.88283	4.72406
2.33247	-6.88311	4.71221
2.43264	-6.88522	4.70128
2.5335	-6.88696	4.68529
-3.36574	4.91678	1.00564
-3.16433	4.92028	0.986523
-2.9652	4.91788	0.933219
0.73523	0.26328	4.30871
0.834662	0.264879	4.31166
-5.86618	2.15148	5.40305
4.38139	1.14508	2.40205
-4.40865	4.56948	2.34819
-0.0663903	0.39418	4.02513
4.71442	0.87318	2.38428
5.48694	-0.47292	-0.026039
-6.55667	2.60548	-0.016605
5.4858	-0.892621	-0.632937
0.934657	0.26338	4.30898
-1.96645	5.95768	0.251821
-5.86571	1.30348	5.46652
5.22929	-0.34012	-0.541425
-5.46535	1.58648	5.43204
5.45875	-0.61022	-0.330384
5.82868	-0.87112	2.17
6.27749	-2.39349	1.17072
-5.40111	-1.64534	-1.43928
-5.29922	-1.64313	-1.47334
-5.69705	-1.65586	-1.31444
-5.49746	-1.64897	-1.40443
-5.59836	-1.65236	-1.35537
-1.05995	7.01498	-0.562039
-0.85906	7.00598	-0.716874
2.70805	1.99358	2.35443
-3.86033	4.83868	0.948925
-4.29016	4.61798	0.79478
-4.56187	4.49168	0.699935
-5.18105	4.52548	0.766659
-1.86307	1.61878	2.0154
-0.67226	1.64668	1.12532
-1.71607	1.68508	0.743066
-5.60106	3.88038	4.16688
-5.50971	5.28258	-1.10328
-3.00687	2.39118	1.73423
-5.29008	4.42978	3.20537
-6.03695	-1.47233	3.83917
-2.29044	6.27978	-0.081029
-4.16566	-6.75219	4.62743
-4.06571	-6.74549	4.69085
-3.96478	-6.74402	4.72503
-3.86545	-6.74251	4.73825
-3.76569	-6.74167	4.73933
-3.66583	-6.7415	4.7394
-3.56791	-6.74611	4.71965
-2.04093	1.62818	-0.111121
5.59175	-1.03102	-0.528107
-7.07388	2.48068	0.478462
-3.16582	-6.75765	4.57615
-3.06605	-6.76074	4.54962
-2.96657	-6.7631	4.53411
-2.86588	-6.76286	4.52496
-2.76675	-6.7655	4.498
-2.666	-6.77173	4.46379
-2.56501	-6.77215	4.42787
-2.46561	-6.77397	4.41303
-2.36426	-6.77973	4.35308
-2.26503	-6.78547	4.31657
-2.16358	-6.78276	4.34283
-5.34029	5.30778	-1.18747
-5.25254	5.27058	-1.15542
-5.17567	5.21288	-1.12663
-5.10364	5.14458	-1.09991
-5.03809	5.06458	-1.07554
-4.97127	4.98588	-1.05052
-4.90782	4.89878	-1.02657
-1.42498	1.46898	0.262282
-1.35766	-7.40966	5.32554
-1.16752	-6.68183	5.28534
-1.06113	-6.68422	5.34484
-0.94885	-6.66618	5.42232
-0.86401	-6.6661	5.46969
-0.7661	-6.66112	5.49735
-0.66466	-6.6617	5.51386
-0.5653	-6.65997	5.51022
-0.46698	-6.66231	5.50157
2.62721	2.06998	2.03901
-2.66681	5.50728	0.624068
-2.76603	5.50598	0.636863
3.87701	1.35618	2.78506
-0.69204	4.65608	-0.376685
1.01951	2.05458	1.45208
0.23081	-6.68752	5.26088
0.33198	-6.69063	5.22732
0.43014	-6.69461	5.19753
0.53224	-6.69773	5.15597
0.63025	-6.70215	5.12546
0.73167	-6.70491	5.09385
0.830918	-6.70925	5.05512
0.93005	-6.71237	5.02821
1.02933	-6.71542	5.0011
1.12937	-6.71908	4.96504
1.22946	-6.72102	4.94105
1.3298	-6.72451	4.90275
1.43073	-6.72713	4.8673
1.53235	-6.73035	4.83384
1.63168	-6.73269	4.80434
1.73968	-6.73563	4.77497
1.83244	-6.73619	4.76026
1.93358	-6.73795	4.74363
2.03356	-6.74108	4.72202
2.13408	-6.74157	4.7155
2.23609	-6.74356	4.70673
2.33351	-6.74344	4.6973
2.43273	-6.74451	4.68144
2.53279	-6.74621	4.66841
2.63343	-6.74844	4.65655
-1.44308	1.52188	0.404736
3.53515	0.38498	3.86055
0.0168499	1.78598	2.10354
0.735063	0.401279	4.23397
0.53618	0.39738	4.19291
0.33516	0.39658	4.13372
-0.8687	0.38078	3.68635
-3.62139	3.45358	2.39364
-4.54992	6.23548	-5.20756
-2.1296	6.10488	-1.03073
-3.70481	2.09898	3.58982
-4.89566	2.24078	4.50667
5.94003	-0.86522	1.37002
4.37648	0.87488	2.97185
-2.1658	5.95798	0.333942
-1.86598	6.39968	-0.026932
-7.70171	0.99818	2.58293
6.24025	-2.11555	0.571293
1.03504	0.26088	4.30395
1.13521	0.261679	4.31618
-6.00037	0.32668	-0.305484
-2.93243	5.19738	-0.652402
-2.43057	5.20188	-0.982435
-3.383	-4.20781	3.90484
-1.89858	-1.72244	-2.22661
-1.99859	-1.72404	-2.21325
1.23468	0.26508	4.33399
5.66566	-0.31352	1.57037
-5.46872	2.98758	4.87607
-6.77353	4.10008	3.13474
1.33495	0.26518	4.34522
2.61514	2.01968	2.32045
-4.43484	4.53148	0.743626
-5.18311	5.50508	-5.14571
-4.89423	4.80748	-0.876645
-4.77631	4.61778	-0.832486
1.57108	1.52168	3.38924
-0.79758	1.60998	1.07984
-2.19772	1.79578	0.564717
-5.79555	3.91768	4.09425
2.81345	1.73028	2.96974
-5.39064	5.18248	-0.917205
3.52795	1.12688	3.37563
-5.09145	4.40138	3.27644
-4.78926	4.36158	3.38194
-4.16532	-6.61953	4.55017
-4.06558	-6.61353	4.60133
-3.96495	-6.61139	4.63715
-3.86405	-6.61351	4.65693
-3.76548	-6.61425	4.65671
-3.66621	-6.61188	4.64775
-3.56748	-6.61573	4.64352
-3.46855	-6.61978	4.60535
-3.37169	-6.62414	4.56686
-3.26607	-6.62095	4.53662
-3.1678	-6.62746	4.50593
-3.06717	-6.62977	4.47978
-2.96724	-6.63141	4.4658
-2.8662	-6.62911	4.45894
-2.76641	-6.63059	4.44559
-2.66634	-6.63306	4.40042
-2.56598	-6.63836	4.35909
-2.46484	-6.63616	4.36564
-2.36584	-6.64032	4.33546
-2.26566	-6.64548	4.28502
-2.1649	-6.65029	4.25332
0.25206	1.82828	2.18785
-0.60985	1.60328	0.566047
-0.73458	1.56348	0.520198
-0.86619	1.51968	0.47161
-0.9855	1.49228	0.427632
-1.10549	1.46738	0.383069
-1.20406	1.47298	0.348749
-1.32303	1.45848	0.302104
-1.26389	-6.55459	5.19363
-1.16183	-6.55369	5.22488
-1.06394	-6.55081	5.23044
-0.96518	-6.5452	5.26919
-0.86354	-6.53874	5.34895
-0.76423	-6.53052	5.42191
-0.66429	-6.52727	5.45657
-0.56525	-6.52587	5.45897
-0.46624	-6.52707	5.45532
-0.36813	-6.52977	5.43993
-0.26734	-6.5322	5.40677
-4.96584	3.68378	4.17085
-0.0647902	-6.54692	5.3298
0.0330899	-6.5481	5.28708
0.13001	-6.54921	5.25856
0.23173	-6.55227	5.21465
0.32888	-6.55853	5.18231
0.42907	-6.56173	5.14622
0.52951	-6.56509	5.11102
0.63013	-6.56848	5.07593
0.73053	-6.57126	5.04017
0.830461	-6.57502	5.00325
0.931411	-6.5771	4.96879
1.03108	-6.57918	4.94123
1.13209	-6.5818	4.908
1.23189	-6.58355	4.88104
1.33241	-6.58716	4.8457
1.4324	-6.58897	4.81898
1.53329	-6.59263	4.79193
1.63343	-6.59393	4.7735
1.73354	-6.59457	4.75933
1.83413	-6.59707	4.75095
1.93428	-6.59644	4.74938
2.03435	-6.59894	4.74081
2.13406	-6.59699	4.75172
2.23467	-6.60167	4.73226
2.33431	-6.60022	4.72791
2.43589	-6.60666	4.69831
2.53306	-6.60408	4.67271
2.63382	-6.60911	4.63826
3.63312	0.38078	3.8403
1.64041	1.23088	3.71644
2.4324	0.39658	4.1432
0.63474	0.401279	4.21066
0.43539	0.39738	4.15865
-0.67056	0.38818	3.81424
-0.77111	0.386079	3.73966
-0.26679	0.53058	3.88742
-6.36835	3.82638	3.97096
-6.26649	3.82508	4.04484
-6.16572	3.82518	4.10731
-6.06613	3.82738	4.14639
-2.76209	1.92058	1.97947
-6.36264	2.14828	5.37315
-3.46513	4.48218	1.2637
-2.26605	5.95558	0.343498
-2.46457	5.95328	0.315966
5.53723	-1.0357	-0.625763
5.47432	-1.03967	-0.726051
6.20387	-2.11736	1.87037
1.69775	-0.565921	-2.0615
-5.69707	-1.94289	-1.35328
-5.59758	-1.93959	-1.39293
-5.49784	-1.93627	-1.43225
-5.39586	-1.93318	-1.47836
-5.19723	-1.9299	-1.50754
-5.29768	-1.93105	-1.49603
-1.62666	1.58298	0.333953
4.24022	1.02708	2.9202
-2.26726	5.65878	0.466646
-2.16059	5.66248	0.393084
1.20183	2.08148	1.66205
-5.66791	2.56938	5.15896
2.51291	2.03178	2.28421
0.0893399	1.44778	3.01263
-4.93531	4.49378	0.710082
-4.82922	4.72688	-0.852645
-5.02773	4.96598	-0.926035
-0.53863	-1.95128	5.44088
-1.80915	1.71308	0.708518
-2.29677	1.81168	0.528306
-7.51681	0.59818	4.08465
1.28177	-1.26014	5.41966
-5.01401	4.87458	-0.776032
0.40649	1.66218	2.82711
0.29111	1.64678	2.78631
6.40254	-4.08694	2.57653
-4.06339	-6.48659	4.50701
-3.96211	-6.49175	4.52593
-3.86397	-6.48804	4.52964
-3.76466	-6.49369	4.53682
-3.6671	-6.49389	4.53012
-3.56756	-6.49187	4.51479
-3.46724	-6.48759	4.4948
-3.36699	-6.49075	4.44565
-3.26772	-6.49679	4.41676
-3.16625	-6.49421	4.39636
-3.06586	-6.4973	4.37023
-2.96577	-6.49838	4.34649
-2.86578	-6.49722	4.3586
-2.76556	-6.49599	4.34972
-2.66514	-6.49597	4.31866
-2.56532	-6.50212	4.28749
-2.46571	-6.50222	4.29773
-2.36551	-6.50135	4.30009
-2.26617	-6.5098	4.26451
-2.16556	-6.51078	4.21853
-2.06721	-6.50632	4.22891
-5.26866	4.60648	0.149993
-7.13156	4.14418	2.44226
-5.5748	4.53188	2.81212
-5.89749	4.52188	2.69968
1.08227	-1.11127	5.20001
4.64496	0.478879	-0.43017
-7.50425	0.59518	3.48526
-1.25968	-6.42802	5.10327
-1.16296	-6.41882	5.15597
-1.06214	-6.41662	5.18963
-0.96063	-6.41641	5.21022
-0.86256	-6.40891	5.25214
-0.76451	-6.40078	5.31466
-0.66477	-6.39508	5.37391
-0.56489	-6.3949	5.38411
-0.46565	-6.39575	5.38309
-0.36698	-6.39689	5.37073
-0.2696	-6.40331	5.34049
-0.17044	-6.4069	5.30449
-0.0703901	-6.41176	5.25759
0.0301898	-6.41564	5.21115
0.13055	-6.41896	5.17526
0.23083	-6.42274	5.13964
0.33116	-6.42628	5.08955
0.43074	-6.43074	5.05159
0.53017	-6.43249	5.02079
0.63071	-6.43549	4.98886
0.73193	-6.43652	4.95528
0.833269	-6.43896	4.92359
0.933465	-6.44127	4.89949
1.03424	-6.44381	4.881
1.13454	-6.44544	4.86934
1.23468	-6.44744	4.85943
1.33431	-6.44821	4.85231
1.43514	-6.45038	4.84992
1.53435	-6.44731	4.8566
1.6341	-6.4474	4.85759
1.73419	-6.44246	4.87911
1.83495	-6.43255	4.92383
1.93567	-6.42477	4.9593
2.03523	-6.42179	4.98373
2.13421	-6.42087	4.99569
2.23308	-6.41991	5.0076
2.33174	-6.41931	4.99381
2.4312	-6.42891	4.9348
2.52957	-6.43842	4.84575
2.63723	-6.4592	4.77202
-1.8658	0.50808	3.43248
-1.66766	0.51488	3.45228
-1.76606	0.506879	3.44254
-3.16507	0.512379	3.49567
1.43506	0.26448	4.35333
5.97883	-2.55764	-0.42545
0.934731	0.40198	4.24661
1.03532	0.39838	4.2399
-1.75322	1.70728	0.875335
-5.06727	3.54408	4.33418
-5.16782	3.54458	4.39615
-5.96446	3.82308	4.19262
-5.46657	3.81988	4.23883
-2.2534	6.39798	-0.350963
5.79082	-0.87342	2.37031
-3.46527	4.62778	1.20086
3.71302	1.45218	2.72461
0.17126	1.86488	1.1424
1.53471	0.26508	4.36536
-0.59701	1.38068	2.4749
5.73978	-0.593521	2.07018
4.83533	-6.61936	3.14503
4.93503	-6.6247	3.09521
-3.2256	4.59678	-0.467712
-1.03533	6.40038	-1.68089
4.40525	-2.13892	-2.06949
-1.38852	-1.85818	-2.32097
-1.49942	-1.8592	-2.29074
-1.30272	-1.85074	-2.36919
-3.2652	5.06208	0.901593
-1.54004	1.54348	0.36702
-7.20097	4.16548	1.67221
5.11496	0.287779	2.67772
5.44389	-0.18142	2.57238
-0.85871	7.16828	-0.738629
4.49294	-1.72368	4.58107
1.63415	0.26508	4.36556
2.013	2.09828	2.10221
1.36704	2.08578	1.86609
2.36477	1.89778	2.80575
2.4576	1.86928	2.83939
-2.76674	1.80498	2.12777
-1.19951	1.54628	1.07867
-2.39568	1.82718	0.492171
-7.19856	1.24708	0.383294
1.35787	-1.07159	5.14886
-2.58385	5.85738	0.388575
-4.88687	4.70478	-0.729032
-4.77548	4.50418	-0.686615
-4.67059	4.29248	-0.647233
-0.68049	-1.9548	5.30095
-3.96532	-6.35627	4.35885
-3.86592	-6.35234	4.37323
-3.76536	-6.36008	4.38017
-3.66576	-6.35776	4.35779
-3.56608	-6.35812	4.3576
-3.46597	-6.3596	4.33277
-3.36568	-6.36058	4.29662
-3.2661	-6.36705	4.26787
-3.16566	-6.36651	4.2452
-3.06575	-6.3666	4.2338
-2.96557	-6.36781	4.23215
-2.86592	-6.36654	4.23381
-2.76582	-6.36531	4.24661
-2.66622	-6.3648	4.22658
-2.56551	-6.37013	4.2167
-2.46552	-6.36609	4.23522
-2.36554	-6.36631	4.23505
-2.26532	-6.36782	4.20332
-2.1654	-6.37096	4.17571
-2.066	-6.3717	4.16329
-1.96666	-6.37117	4.17375
-0.86714	-1.65347	-2.78385
-1.29595	1.41858	0.165415
-1.39831	1.42758	0.125624
-1.49052	1.45488	0.0907161
-1.57919	1.48648	0.0595484
-1.667	1.52348	0.026651
-1.75982	1.55088	-0.00830796
-1.16152	-6.2928	5.03452
-1.06204	-6.2852	5.10597
-0.9637	-6.27867	5.14495
-0.86019	-6.2786	5.18535
-0.76212	-6.27206	5.2262
-0.66508	-6.26581	5.25515
-0.56444	-6.26907	5.26295
-0.46549	-6.26974	5.25162
-0.36678	-6.27121	5.23923
-0.26745	-6.27428	5.21494
-0.1673	-6.27679	5.1797
-0.0694701	-6.28599	5.13774
0.0317099	-6.28657	5.10309
0.1337	-6.28787	5.05631
0.23436	-6.2919	4.99844
0.33443	-6.2945	4.96305
0.43428	-6.29535	4.95184
0.53417	-6.29631	4.93982
0.63454	-6.29818	4.93277
0.734384	-6.29844	4.934
0.832169	-6.30308	4.91999
0.933523	-6.30406	4.93661
1.03393	-6.294	4.98212
1.13448	-6.28581	5.01311
1.23467	-6.2819	5.04871
1.33482	-6.27973	5.05992
1.43469	-6.27463	5.06956
1.53619	-6.2701	5.0912
1.63544	-6.27132	5.10579
1.73476	-6.27329	5.1208
1.83501	-6.27057	5.1438
1.93475	-6.27103	5.14422
2.03423	-6.27145	5.15765
2.13399	-6.26768	5.16657
2.23347	-6.26833	5.15415
2.33262	-6.27132	5.13015
2.43173	-6.27431	5.09331
2.53328	-6.28511	5.03851
2.63043	-6.28616	4.98674
2.72768	-6.29101	4.90933
-5.96584	2.70958	5.14572
-6.06504	2.70928	5.14535
-1.56768	0.51548	3.47603
-4.1816	4.22988	3.4148
5.17102	0.194979	2.69845
1.13445	0.403079	4.24773
-5.86642	2.71008	5.13443
-5.76634	2.71148	5.1133
-5.66683	2.71078	5.08897
-5.46707	3.54498	4.49538
-5.56665	3.54348	4.51866
-5.36705	3.82018	4.22626
-5.06741	3.82318	4.1413
-4.95555	3.81218	4.09154
-6.41839	-1.64714	-0.703224
6.01202	-1.00322	1.07005
-3.06734	4.62308	1.06866
5.7126	-0.454421	1.86999
-6.0645	3.26838	4.73913
-5.80723	4.12088	3.78434
-1.16369	6.70578	-0.45404
4.93495	-6.47207	3.18303
5.0348	-6.47647	3.16126
5.13429	-6.47416	3.17215
5.23364	-6.47465	3.18808
5.33345	-6.47325	3.20045
5.43417	-6.46932	3.22274
5.53431	-6.46578	3.23154
0.13416	0.39548	4.07386
-3.06649	5.06358	0.889786
-2.6602	5.06788	0.726732
0.40721	5.34348	-1.11436
4.91621	0.64228	2.46007
-2.46591	5.80518	0.449986
5.62118	-0.59782	2.6724
4.68012	-0.80512	3.97674
-0.87492	7.26088	-0.897225
-0.77103	7.29928	-0.888705
-0.66307	7.32248	-0.917505
0.68328	2.00028	1.61729
-0.17497	1.78528	1.30573
1.72225	1.87148	2.86336
2.64555	1.23468	3.63436
-5.21588	4.01568	3.99414
-5.74372	5.14848	-1.03578
-5.30745	5.13868	-0.884645
-2.69261	5.85618	0.349894
1.34604	1.99408	2.43617
-4.69148	4.22958	-0.363494
-5.06216	4.75688	-0.504569
-5.2768	4.96278	-0.584713
-3.96548	-6.23882	4.10553
-3.86535	-6.23564	4.14322
-3.76321	-6.22788	4.17553
-3.66552	-6.23276	4.15673
-3.56579	-6.23759	4.13016
-3.46593	-6.24252	4.11488
-3.36545	-6.24234	4.12591
-3.26577	-6.23843	4.10502
-3.1653	-6.23932	4.10421
-3.06565	-6.23617	4.11897
-2.9658	-6.23602	4.1191
-2.86626	-6.23496	4.12094
-2.76616	-6.23245	4.14658
-2.66614	-6.23121	4.1596
-2.56641	-6.22946	4.16444
-2.46595	-6.22984	4.16539
-2.36554	-6.23114	4.16103
-2.26491	-6.23247	4.14093
-2.1652	-6.23361	4.13683
-2.06528	-6.23389	4.12556
-1.96632	-6.23463	4.11256
-1.86871	-6.23042	4.11773
-5.29021	5.43188	-1.45823
-5.20774	5.38488	-1.42726
-5.13009	5.32708	-1.39881
-5.0554	5.26608	-1.3716
-4.98527	5.19208	-1.34467
-4.92474	5.10128	-1.3222
-4.86544	5.01008	-1.30069
-1.06133	-6.16239	4.94976
